,image,cat,cow,dog,horse,sheep,bounds_x,bounds_y,bounds_width,bounds_height,L_eye_v,L_eye_x,L_eye_y,R_eye_v,R_eye_x,R_eye_y,L_ear_v,L_ear_x,L_ear_y,R_ear_v,R_ear_x,R_ear_y,Nose_v,Nose_x,Nose_y,Throat_v,Throat_x,Throat_y,Tail_v,Tail_x,Tail_y,withers_v,withers_x,withers_y,L_F_elbow_v,L_F_elbow_x,L_F_elbow_y,R_F_elbow_v,R_F_elbow_x,R_F_elbow_y,L_B_elbow_v,L_B_elbow_x,L_B_elbow_y,R_B_elbow_v,R_B_elbow_x,R_B_elbow_y,L_F_knee_v,L_F_knee_x,L_F_knee_y,R_F_knee_v,R_F_knee_x,R_F_knee_y,L_B_knee_v,L_B_knee_x,L_B_knee_y,R_B_knee_v,R_B_knee_x,R_B_knee_y,L_F_paw_v,L_F_paw_x,L_F_paw_y,R_F_paw_v,R_F_paw_x,R_F_paw_y,L_B_paw_v,L_B_paw_x,L_B_paw_y,R_B_paw_v,R_B_paw_x,R_B_paw_y,nothing,stand,sit,lie,go,run
36,036.jpeg,1,0,0,0,0,0.004784688995215311,0.0,0.9856459330143541,0.9933333333333333,1,0.8803827751196173,0.25333333333333335,1,0.7368421052631579,0.22333333333333333,1,0.9186602870813397,0.12,1,0.6889952153110048,0.06,1,0.8421052631578947,0.3233333333333333,1,0.6985645933014354,0.36333333333333334,1,0.03349282296650718,0.85,1,0.2822966507177033,0.34,1,0.6507177033492823,0.6633333333333333,1,0.44976076555023925,0.67,0,0.0,0.0,1,0.16267942583732056,0.75,1,0.6172248803827751,0.8,1,0.49282296650717705,0.82,0,0.0,0.0,1,0.22966507177033493,0.8633333333333333,1,0.6555023923444976,0.9133333333333333,1,0.5645933014354066,0.95,0,0.0,0.0,1,0.3397129186602871,0.91,0,0,1,0,0,0
37,037.jpeg,1,0,0,0,0,0.017699115044247787,0.05333333333333334,0.8938053097345132,0.9266666666666666,1,0.5929203539823009,0.44666666666666666,1,0.3407079646017699,0.36,1,0.8230088495575221,0.3233333333333333,1,0.3672566371681416,0.15666666666666668,1,0.4247787610619469,0.5033333333333333,1,0.26548672566371684,0.6533333333333333,0,0.0,0.0,1,0.22123893805309736,0.85,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0,0,0,0,0
38,038.jpeg,1,0,0,0,0,0.056666666666666664,0.06432748538011696,0.9333333333333333,0.7953216374269005,1,0.31,0.4502923976608187,1,0.2,0.52046783625731,1,0.32666666666666666,0.14619883040935672,1,0.11666666666666667,0.2807017543859649,1,0.2633333333333333,0.6257309941520468,1,0.38333333333333336,0.5789473684210527,1,0.7766666666666666,0.36257309941520466,1,0.4533333333333333,0.21637426900584794,1,0.4633333333333333,0.4152046783625731,0,0.0,0.0,1,0.76,0.42105263157894735,0,0.0,0.0,1,0.5333333333333333,0.52046783625731,0,0.0,0.0,1,0.8733333333333333,0.543859649122807,0,0.0,0.0,1,0.48333333333333334,0.8011695906432749,0,0.0,0.0,1,0.9366666666666666,0.7894736842105263,0,0.0,0.0,0,0,0,1,0,0
39,039.jpeg,1,0,0,0,0,0.0845771144278607,0.10666666666666667,0.8855721393034826,0.8266666666666667,1,0.6318407960199005,0.3466666666666667,1,0.4079601990049751,0.3333333333333333,1,0.7562189054726368,0.18666666666666668,1,0.3482587064676617,0.17,1,0.5074626865671642,0.44,1,0.47761194029850745,0.5166666666666667,0,0.0,0.0,0,0.0,0.0,1,0.5920398009950248,0.6566666666666666,1,0.29850746268656714,0.66,0,0.0,0.0,0,0.0,0.0,1,0.47761194029850745,0.79,1,0.3582089552238806,0.7766666666666666,0,0.0,0.0,0,0.0,0.0,1,0.48258706467661694,0.8933333333333333,1,0.29850746268656714,0.8666666666666667,0,0.0,0.0,0,0.0,0.0,0,0,1,0,0,0
40,040.jpeg,1,0,0,0,0,0.003367003367003367,0.006666666666666667,0.9831649831649831,0.9733333333333334,1,0.4107744107744108,0.27,1,0.2962962962962963,0.22666666666666666,1,0.5420875420875421,0.13666666666666666,1,0.3569023569023569,0.05,1,0.2895622895622896,0.32666666666666666,1,0.3569023569023569,0.43,0,0.0,0.0,1,0.7037037037037037,0.4633333333333333,1,0.5993265993265994,0.7833333333333333,1,0.31313131313131315,0.7033333333333334,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.19865319865319866,0.74,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.05387205387205387,0.8233333333333334,0,0.0,0.0,0,0.0,0.0,0,0,1,0,0,0
41,041.jpeg,1,0,0,0,0,0.043333333333333335,0.08542713567839195,0.8733333333333333,0.8442211055276382,1,0.39,0.542713567839196,1,0.3333333333333333,0.7688442211055276,1,0.23666666666666666,0.4623115577889447,1,0.14666666666666667,0.8241206030150754,1,0.42333333333333334,0.6884422110552764,1,0.5933333333333334,0.7085427135678392,0,0.0,0.0,0,0.0,0.0,1,0.45666666666666667,0.3065326633165829,1,0.86,0.8140703517587939,0,0.0,0.0,0,0.0,0.0,1,0.62,0.3417085427135678,1,0.8266666666666667,0.628140703517588,0,0.0,0.0,0,0.0,0.0,1,0.69,0.3969849246231156,1,0.8,0.4120603015075377,1,0.20666666666666667,0.20603015075376885,1,0.45,0.1658291457286432,0,0,0,1,0,0
42,042.jpeg,1,0,0,0,0,0.24333333333333335,0.01,0.5666666666666667,0.87,0,0.0,0.0,1,0.7366666666666667,0.545,1,0.7666666666666667,0.41,1,0.7466666666666667,0.435,1,0.76,0.6,1,0.66,0.58,1,0.30333333333333334,0.32,1,0.5333333333333333,0.41,1,0.6366666666666667,0.685,1,0.4633333333333333,0.59,0,0.0,0.0,1,0.2866666666666667,0.46,1,0.6666666666666666,0.755,1,0.5066666666666667,0.71,1,0.41,0.715,1,0.2733333333333333,0.695,1,0.77,0.855,1,0.5266666666666666,0.805,1,0.47333333333333333,0.76,1,0.35,0.76,0,1,0,0,0,0
43,043.jpeg,1,0,0,0,0,0.016666666666666666,0.08666666666666667,0.82,0.8933333333333333,1,0.5966666666666667,0.51,1,0.4033333333333333,0.5066666666666667,1,0.7033333333333334,0.24666666666666667,1,0.32,0.24333333333333335,1,0.51,0.6533333333333333,1,0.5066666666666667,0.8033333333333333,0,0.0,0.0,0,0.0,0.0,1,0.69,0.9366666666666666,1,0.2,0.9,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0,0,0,0,0
44,044.jpeg,1,0,0,0,0,0.12333333333333334,0.11333333333333333,0.6933333333333334,0.72,1,0.5733333333333334,0.38666666666666666,1,0.4,0.38666666666666666,1,0.71,0.21666666666666667,1,0.32,0.17666666666666667,1,0.4766666666666667,0.49,1,0.49333333333333335,0.5733333333333334,0,0.0,0.0,0,0.0,0.0,1,0.7166666666666667,0.6066666666666667,1,0.31333333333333335,0.5633333333333334,0,0.0,0.0,0,0.0,0.0,1,0.65,0.6766666666666666,1,0.34,0.65,0,0.0,0.0,0,0.0,0.0,1,0.6266666666666667,0.7766666666666666,1,0.38333333333333336,0.74,1,0.7866666666666666,0.66,0,0.0,0.0,0,0,0,0,1,0
45,045.jpeg,1,0,0,0,0,0.10084033613445378,0.11333333333333333,0.8235294117647058,0.7866666666666666,1,0.3907563025210084,0.34,1,0.24789915966386555,0.3333333333333333,1,0.5756302521008403,0.18333333333333332,1,0.18067226890756302,0.16333333333333333,1,0.31092436974789917,0.39666666666666667,1,0.36554621848739494,0.48333333333333334,1,0.8487394957983193,0.69,1,0.6386554621848739,0.4033333333333333,1,0.6302521008403361,0.62,1,0.27310924369747897,0.63,0,0.0,0.0,0,0.0,0.0,1,0.6050420168067226,0.7766666666666666,1,0.3235294117647059,0.74,0,0.0,0.0,0,0.0,0.0,1,0.5294117647058824,0.86,1,0.2857142857142857,0.8,1,0.47058823529411764,0.83,1,0.3865546218487395,0.8233333333333334,0,0,1,0,0,0
46,046.jpeg,1,0,0,0,0,0.06333333333333334,0.052,0.8666666666666667,0.808,1,0.43,0.284,1,0.31666666666666665,0.288,1,0.44333333333333336,0.12,1,0.18333333333333332,0.12,1,0.4033333333333333,0.328,1,0.36666666666666664,0.5,1,0.8766666666666667,0.664,1,0.5766666666666667,0.312,1,0.56,0.628,0,0.0,0.0,1,0.7133333333333334,0.644,0,0.0,0.0,1,0.47333333333333333,0.736,1,0.24666666666666667,0.652,1,0.8066666666666666,0.792,0,0.0,0.0,1,0.30333333333333334,0.804,1,0.10666666666666667,0.692,1,0.66,0.816,0,0.0,0.0,0,0,0,1,0,0
47,047.jpeg,1,0,0,0,0,0.4166666666666667,0.10638297872340426,0.36,0.776595744680851,1,0.5366666666666666,0.35638297872340424,1,0.48,0.32978723404255317,1,0.6266666666666667,0.26595744680851063,1,0.4666666666666667,0.19148936170212766,1,0.49,0.3882978723404255,1,0.5133333333333333,0.4946808510638298,1,0.7166666666666667,0.44148936170212766,0,0.0,0.0,1,0.57,0.601063829787234,1,0.47,0.601063829787234,1,0.72,0.6382978723404256,0,0.0,0.0,1,0.5933333333333334,0.7606382978723404,1,0.49666666666666665,0.7659574468085106,1,0.73,0.7606382978723404,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1,0,0,0,0
48,048.jpeg,1,0,0,0,0,0.22333333333333333,0.0,0.5,1.0,1,0.44666666666666666,0.43915343915343913,1,0.35,0.4444444444444444,1,0.4666666666666667,0.19047619047619047,1,0.2733333333333333,0.21693121693121692,1,0.41,0.5502645502645502,1,0.37,0.5873015873015873,1,0.6033333333333334,0.13227513227513227,1,0.4,0.10582010582010581,1,0.45,0.6031746031746031,1,0.28,0.5555555555555556,1,0.6166666666666667,0.4708994708994709,0,0.0,0.0,1,0.4166666666666667,0.7883597883597884,1,0.3,0.6878306878306878,1,0.6866666666666666,0.5767195767195767,0,0.0,0.0,1,0.39666666666666667,0.9365079365079365,1,0.29333333333333333,0.8201058201058201,1,0.6566666666666666,0.7037037037037037,0,0.0,0.0,0,0,0,0,1,0
49,049.jpeg,1,0,0,0,0,0.12333333333333334,0.047337278106508875,0.8666666666666667,0.8994082840236687,1,0.48,0.4911242603550296,1,0.33,0.5029585798816568,1,0.5966666666666667,0.1242603550295858,1,0.19,0.14201183431952663,1,0.4,0.6982248520710059,0,0.0,0.0,1,0.72,0.5680473372781065,1,0.43666666666666665,0.11242603550295859,1,0.61,0.6153846153846154,1,0.19,0.6153846153846154,1,0.66,0.4319526627218935,0,0.0,0.0,1,0.6233333333333333,0.8106508875739645,1,0.17666666666666667,0.7869822485207101,0,0.0,0.0,0,0.0,0.0,1,0.51,0.8757396449704142,1,0.31,0.8520710059171598,1,0.7,0.7633136094674556,0,0.0,0.0,0,0,0,1,0,0
50,050.jpeg,1,0,0,0,0,0.0033333333333333335,0.07111111111111111,0.76,0.9155555555555556,1,0.66,0.21777777777777776,1,0.6166666666666667,0.2311111111111111,1,0.6433333333333333,0.13333333333333333,1,0.52,0.14222222222222222,1,0.6566666666666666,0.26222222222222225,1,0.6166666666666667,0.35555555555555557,1,0.22,0.7466666666666667,1,0.44,0.3688888888888889,0,0.0,0.0,1,0.5533333333333333,0.47555555555555556,0,0.0,0.0,1,0.37333333333333335,0.7022222222222222,0,0.0,0.0,1,0.5733333333333334,0.6888888888888889,0,0.0,0.0,1,0.32,0.7555555555555555,1,0.6566666666666666,0.7466666666666667,1,0.6233333333333333,0.7688888888888888,0,0.0,0.0,1,0.45,0.76,0,1,0,0,0,0
51,051.jpeg,1,0,0,0,0,0.0033333333333333335,0.028925619834710745,0.9733333333333334,0.9586776859504132,1,0.7333333333333333,0.5950413223140496,1,0.5,0.6074380165289256,1,0.9066666666666666,0.19008264462809918,1,0.3233333333333333,0.1652892561983471,1,0.64,0.78099173553719,1,0.5333333333333333,0.9090909090909091,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,1,0,0
52,052.jpeg,1,0,0,0,0,0.016666666666666666,0.02,0.8933333333333333,0.96,1,0.47,0.51,1,0.24666666666666667,0.545,1,0.5033333333333333,0.065,1,0.12666666666666668,0.17,1,0.38333333333333336,0.75,1,0.42,0.935,0,0.0,0.0,0,0.0,0.0,1,0.6,0.915,1,0.18,0.95,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1,0,0,0,0
53,053.jpeg,1,0,0,0,0,0.20333333333333334,0.03398058252427184,0.3933333333333333,0.9320388349514563,0,0.0,0.0,1,0.5666666666666667,0.5,1,0.53,0.3592233009708738,1,0.5433333333333333,0.4029126213592233,1,0.58,0.5436893203883495,1,0.5033333333333333,0.5728155339805825,1,0.30333333333333334,0.45145631067961167,1,0.4033333333333333,0.49029126213592233,1,0.4633333333333333,0.7427184466019418,1,0.38,0.7281553398058253,0,0.0,0.0,1,0.29333333333333333,0.7038834951456311,1,0.46,0.8592233009708737,1,0.38333333333333336,0.8640776699029126,0,0.0,0.0,1,0.3233333333333333,0.8009708737864077,1,0.48333333333333334,0.9320388349514563,1,0.39,0.9271844660194175,0,0.0,0.0,1,0.3433333333333333,0.8689320388349514,0,1,0,0,0,0
54,054.jpeg,1,0,0,0,0,0.3233333333333333,0.04954954954954955,0.5866666666666667,0.9279279279279279,1,0.49333333333333335,0.1981981981981982,1,0.4166666666666667,0.19369369369369369,1,0.55,0.13063063063063063,1,0.38,0.11261261261261261,1,0.4633333333333333,0.24324324324324326,1,0.44333333333333336,0.34234234234234234,1,0.7366666666666667,0.7027027027027027,1,0.59,0.4369369369369369,1,0.5166666666666667,0.6396396396396397,1,0.37666666666666665,0.6396396396396397,1,0.6733333333333333,0.8018018018018018,0,0.0,0.0,1,0.51,0.8243243243243243,1,0.3933333333333333,0.8378378378378378,0,0.0,0.0,0,0.0,0.0,1,0.4666666666666667,0.954954954954955,1,0.39,0.9459459459459459,0,0.0,0.0,0,0.0,0.0,0,0,1,0,0,0
55,055.jpeg,1,0,0,0,0,0.25666666666666665,0.023668639053254437,0.6733333333333333,0.9704142011834319,1,0.6633333333333333,0.48520710059171596,1,0.49,0.47337278106508873,1,0.77,0.1242603550295858,1,0.41,0.1301775147928994,1,0.57,0.6686390532544378,1,0.58,0.8757396449704142,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0,0,0,0,0
56,056.jpeg,1,0,0,0,0,0.0033333333333333335,0.01,0.98,0.89,1,0.5366666666666666,0.47,1,0.37333333333333335,0.535,1,0.57,0.105,1,0.21333333333333335,0.235,1,0.5066666666666667,0.675,0,0.0,0.0,0,0.0,0.0,1,0.35333333333333333,0.08,1,0.7066666666666667,0.34,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.8933333333333333,0.46,1,0.2866666666666667,0.7,0,0.0,0.0,0,0.0,0.0,1,0.9366666666666666,0.66,1,0.08333333333333333,0.77,0,0.0,0.0,0,0.0,0.0,0,0,0,1,0,0
57,057.jpeg,1,0,0,0,0,0.20333333333333334,0.04,0.5666666666666667,0.93,1,0.4166666666666667,0.28,1,0.3233333333333333,0.275,1,0.49333333333333335,0.125,1,0.27,0.11,1,0.36,0.315,1,0.36,0.44,0,0.0,0.0,0,0.0,0.0,1,0.5266666666666666,0.64,1,0.29,0.62,0,0.0,0.0,0,0.0,0.0,1,0.52,0.78,1,0.3433333333333333,0.785,0,0.0,0.0,0,0.0,0.0,1,0.5466666666666666,0.905,1,0.37666666666666665,0.905,0,0.0,0.0,1,0.30333333333333334,0.855,0,1,0,0,0,0
58,058.jpeg,1,0,0,0,0,0.023333333333333334,0.05333333333333334,0.7266666666666667,0.9133333333333333,1,0.5933333333333334,0.3566666666666667,1,0.48333333333333334,0.3466666666666667,1,0.67,0.22333333333333333,1,0.47,0.18666666666666668,1,0.5133333333333333,0.43,1,0.53,0.51,1,0.20666666666666667,0.35333333333333333,0,0.0,0.0,1,0.6166666666666667,0.64,1,0.39,0.6333333333333333,0,0.0,0.0,1,0.21666666666666667,0.5533333333333333,1,0.6033333333333334,0.7666666666666667,1,0.43666666666666665,0.7733333333333333,1,0.2966666666666667,0.71,1,0.18333333333333332,0.7033333333333334,1,0.6333333333333333,0.8766666666666667,1,0.43,0.9133333333333333,1,0.3333333333333333,0.7666666666666667,1,0.16,0.83,0,1,0,0,0,0
59,059.jpeg,1,0,0,0,0,0.056666666666666664,0.10970464135021098,0.82,0.8523206751054853,1,0.22333333333333333,0.32489451476793246,1,0.12333333333333334,0.31645569620253167,1,0.26666666666666666,0.21518987341772153,1,0.10666666666666667,0.19831223628691982,1,0.17333333333333334,0.37130801687763715,1,0.17666666666666667,0.48945147679324896,1,0.8066666666666666,0.4430379746835443,1,0.38,0.3333333333333333,1,0.3566666666666667,0.6624472573839663,1,0.23333333333333334,0.70042194092827,1,0.77,0.6835443037974683,1,0.6466666666666666,0.7341772151898734,1,0.33,0.890295358649789,1,0.25,0.8818565400843882,1,0.86,0.8059071729957806,1,0.7566666666666667,0.8734177215189873,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1,0,0,0,0
60,060.jpeg,1,0,0,0,0,0.03666666666666667,0.12,0.9066666666666666,0.75,1,0.76,0.36,1,0.6766666666666666,0.35,1,0.8066666666666666,0.22,1,0.6533333333333333,0.215,1,0.71,0.445,1,0.71,0.53,0,0.0,0.0,0,0.0,0.0,1,0.8,0.645,1,0.6066666666666667,0.665,1,0.42333333333333334,0.74,1,0.36333333333333334,0.61,1,0.8333333333333334,0.775,1,0.59,0.75,1,0.3433333333333333,0.77,1,0.2833333333333333,0.67,1,0.6633333333333333,0.85,1,0.5966666666666667,0.835,1,0.22666666666666666,0.8,1,0.14,0.775,0,0,0,1,0,0
61,061.jpeg,1,0,0,0,0,0.19666666666666666,0.01990049751243781,0.6533333333333333,0.945273631840796,1,0.59,0.5124378109452736,1,0.39666666666666667,0.4975124378109453,1,0.7133333333333334,0.13432835820895522,1,0.30666666666666664,0.18407960199004975,1,0.5,0.6965174129353234,1,0.5033333333333333,0.835820895522388,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1,0,0,0,0
62,062.jpeg,1,0,0,0,0,0.12333333333333334,0.09777777777777778,0.7533333333333333,0.8,1,0.4,0.4,1,0.2733333333333333,0.39111111111111113,1,0.5033333333333333,0.19111111111111112,1,0.17666666666666667,0.16,1,0.33,0.5066666666666667,1,0.32,0.5955555555555555,1,0.7566666666666667,0.3688888888888889,1,0.58,0.3466666666666667,1,0.44,0.7288888888888889,0,0.0,0.0,1,0.7833333333333333,0.6177777777777778,0,0.0,0.0,1,0.4,0.8222222222222222,0,0.0,0.0,1,0.78,0.7333333333333333,0,0.0,0.0,1,0.32,0.8577777777777778,0,0.0,0.0,1,0.72,0.8,0,0.0,0.0,0,1,0,0,0,0
63,063.jpeg,1,0,0,0,0,0.24333333333333335,0.010638297872340425,0.68,0.9680851063829787,1,0.6933333333333334,0.4148936170212766,1,0.5666666666666667,0.3351063829787234,1,0.8433333333333334,0.2712765957446808,1,0.5433333333333333,0.09042553191489362,1,0.6066666666666667,0.5212765957446809,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.6533333333333333,0.8723404255319149,1,0.4633333333333333,0.8670212765957447,0,0.0,0.0,0,0.0,0.0,1,0.62,0.9680851063829787,0,0.0,0.0,0,0.0,0.0,1,0.3233333333333333,0.46808510638297873,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.37666666666666665,0.6861702127659575,0,1,0,0,0,0
64,064.jpeg,1,0,0,0,0,0.0033333333333333335,0.14201183431952663,0.98,0.7692307692307693,1,0.7966666666666666,0.5443786982248521,1,0.7033333333333334,0.42011834319526625,1,0.9466666666666667,0.4378698224852071,1,0.75,0.25443786982248523,1,0.73,0.5562130177514792,1,0.67,0.6686390532544378,1,0.22333333333333333,0.47928994082840237,1,0.5166666666666667,0.44970414201183434,0,0.0,0.0,1,0.45666666666666667,0.6094674556213018,0,0.0,0.0,1,0.2866666666666667,0.5739644970414202,0,0.0,0.0,1,0.5366666666666666,0.6627218934911243,0,0.0,0.0,1,0.19666666666666666,0.727810650887574,1,0.41,0.7869822485207101,1,0.63,0.7751479289940828,1,0.06666666666666667,0.8106508875739645,1,0.24333333333333335,0.8284023668639053,0,0,0,1,0,0
65,065.jpeg,1,0,0,0,0,0.057777777777777775,0.02666666666666667,0.9244444444444444,0.9533333333333334,1,0.5644444444444444,0.38,1,0.31555555555555553,0.37666666666666665,1,0.7377777777777778,0.11333333333333333,1,0.2,0.13666666666666666,1,0.4222222222222222,0.49666666666666665,1,0.47555555555555556,0.5933333333333334,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0,0,0,0,0
66,066.jpeg,1,0,0,0,0,0.19,0.10650887573964497,0.5866666666666667,0.8757396449704142,1,0.67,0.44970414201183434,1,0.5633333333333334,0.4437869822485207,1,0.7066666666666667,0.21893491124260356,1,0.5366666666666666,0.21893491124260356,1,0.6166666666666667,0.5562130177514792,1,0.6333333333333333,0.6627218934911243,1,0.39666666666666667,0.38461538461538464,0,0.0,0.0,1,0.7366666666666667,0.8224852071005917,1,0.5266666666666666,0.8106508875739645,0,0.0,0.0,1,0.42333333333333334,0.621301775147929,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.41,0.8165680473372781,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1,0,0,0,0
67,067.jpeg,1,0,0,0,0,0.043333333333333335,0.09251101321585903,0.7933333333333333,0.8634361233480177,1,0.6833333333333333,0.2643171806167401,1,0.6133333333333333,0.28634361233480177,1,0.6866666666666666,0.13656387665198239,1,0.5566666666666666,0.2026431718061674,1,0.6666666666666666,0.33480176211453744,1,0.6866666666666666,0.3876651982378855,1,0.33666666666666667,0.8193832599118943,1,0.46,0.43612334801762115,0,0.0,0.0,1,0.66,0.5947136563876652,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.7233333333333334,0.7665198237885462,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.79,0.8854625550660793,0,0.0,0.0,1,0.5966666666666667,0.8942731277533039,0,0,1,0,0,0
68,068.jpeg,1,0,0,0,0,0.056666666666666664,0.008333333333333333,0.9333333333333333,0.975,1,0.49,0.37083333333333335,1,0.29333333333333333,0.3958333333333333,1,0.5666666666666667,0.06666666666666667,1,0.14,0.08333333333333333,1,0.43,0.5458333333333333,1,0.3933333333333333,0.6916666666666667,0,0.0,0.0,1,0.6333333333333333,0.2125,1,0.81,0.8083333333333333,1,0.31333333333333335,0.8916666666666667,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1,0,0,0,0
69,069.jpeg,1,0,0,0,0,0.06333333333333334,0.0,0.8266666666666667,0.9787234042553191,1,0.3433333333333333,0.26063829787234044,1,0.22666666666666666,0.2765957446808511,1,0.3433333333333333,0.0425531914893617,1,0.13,0.09574468085106383,1,0.31333333333333335,0.3404255319148936,1,0.2866666666666667,0.5319148936170213,0,0.0,0.0,0,0.0,0.0,1,0.4666666666666667,0.601063829787234,1,0.18,0.7446808510638298,1,0.6133333333333333,0.32978723404255317,1,0.63,0.5319148936170213,1,0.5,0.7393617021276596,0,0.0,0.0,1,0.7433333333333333,0.3882978723404255,1,0.7333333333333333,0.5106382978723404,1,0.47,0.9148936170212766,1,0.21333333333333335,0.8723404255319149,1,0.8633333333333333,0.44148936170212766,1,0.8333333333333334,0.5425531914893617,0,0,0,1,0,0
70,070.jpeg,1,0,0,0,0,0.20398009950248755,0.05333333333333334,0.6069651741293532,0.9266666666666666,1,0.6567164179104478,0.27,1,0.48756218905472637,0.26,1,0.7562189054726368,0.15333333333333332,1,0.417910447761194,0.15,1,0.5671641791044776,0.3333333333333333,1,0.5621890547263682,0.41333333333333333,0,0.0,0.0,0,0.0,0.0,1,0.6666666666666666,0.6366666666666667,1,0.3880597014925373,0.6133333333333333,0,0.0,0.0,1,0.2835820895522388,0.7433333333333333,1,0.6318407960199005,0.8066666666666666,1,0.42786069651741293,0.8166666666666667,0,0.0,0.0,1,0.3383084577114428,0.84,1,0.6666666666666666,0.94,1,0.417910447761194,0.9366666666666666,0,0.0,0.0,1,0.3333333333333333,0.9133333333333333,0,0,1,0,0,0
71,071.jpeg,1,0,0,0,0,0.0033333333333333335,0.0035335689045936395,0.9866666666666667,0.9823321554770318,1,0.7833333333333333,0.3321554770318021,1,0.2633333333333333,0.4416961130742049,0,0.0,0.0,0,0.0,0.0,1,0.61,0.6678445229681979,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0,0,0,0,0
72,072.jpeg,1,0,0,0,0,0.0033333333333333335,0.005154639175257732,0.9966666666666667,0.9484536082474226,1,0.86,0.5257731958762887,1,0.69,0.4175257731958763,1,0.94,0.25257731958762886,1,0.6066666666666667,0.13917525773195877,1,0.7633333333333333,0.6443298969072165,1,0.5333333333333333,0.5670103092783505,1,0.09666666666666666,0.19072164948453607,1,0.5066666666666667,0.17525773195876287,0,0.0,0.0,1,0.38666666666666666,0.36082474226804123,0,0.0,0.0,1,0.18,0.35051546391752575,0,0.0,0.0,1,0.24666666666666667,0.4381443298969072,0,0.0,0.0,0,0.0,0.0,1,0.46,0.6907216494845361,1,0.2,0.788659793814433,0,0.0,0.0,0,0.0,0.0,0,0,0,1,0,0
73,073.jpeg,1,0,0,0,0,0.07,0.18,0.78,0.77,1,0.7766666666666666,0.305,1,0.7166666666666667,0.3,1,0.83,0.215,1,0.7,0.21,1,0.74,0.345,1,0.7866666666666666,0.44,1,0.32666666666666666,0.45,1,0.6333333333333333,0.415,0,0.0,0.0,1,0.7233333333333334,0.58,0,0.0,0.0,1,0.4266666666666667,0.635,1,0.7733333333333333,0.72,1,0.6866666666666666,0.725,1,0.3,0.75,1,0.38666666666666666,0.81,1,0.7866666666666666,0.865,1,0.7466666666666667,0.925,0,0.0,0.0,0,0.0,0.0,0,1,0,0,0,0
